time,poa_global,poa_direct,poa_diffuse,temp_air,wind_speed
2021-11-24 01:02:00+00:00,0.0,0.0,0.0,10.83,5.1
2021-11-24 02:02:00+00:00,0.0,0.0,0.0,10.14,4.9
2021-11-24 03:02:00+00:00,0.0,0.0,0.0,9.6,4.76
2021-11-24 04:02:00+00:00,8.819999999999999,0.0,8.819999999999999,9.63,4.76
2021-11-24 05:02:00+00:00,342.87,211.6,131.26999999999998,11.05,5.38
2021-11-24 06:02:00+00:00,420.53999999999996,194.06,226.48,13.03,5.1
2021-11-24 07:02:00+00:00,581.27,449.46,131.81,14.82,4.69
2021-11-24 08:02:00+00:00,648.35,510.89,137.46,16.61,3.93
2021-11-24 09:02:00+00:00,672.5699999999999,414.23,258.34,18.15,2.83
2021-11-24 10:02:00+00:00,707.59,566.21,141.38,19.18,1.45
2021-11-24 11:02:00+00:00,701.5500000000001,572.72,128.83,20.33,0.21
2021-11-24 12:02:00+00:00,653.93,479.59,174.34,21.44,1.45
2021-11-24 13:02:00+00:00,413.93,58.32,355.61,21.94,2.28
2021-11-24 14:02:00+00:00,350.6,72.48,278.12,22.24,2.69
2021-11-24 15:02:00+00:00,70.56,0.0,70.56,22.14,2.9
2021-11-24 16:02:00+00:00,14.110000000000001,0.0,14.110000000000001,21.52,2.83
2021-11-24 17:02:00+00:00,0.0,0.0,0.0,20.16,1.72
2021-11-24 18:02:00+00:00,0.0,0.0,0.0,18.42,1.38
2021-11-24 19:02:00+00:00,0.0,0.0,0.0,16.69,3.72
2021-11-24 20:02:00+00:00,0.0,0.0,0.0,15.38,5.1
2021-11-24 21:02:00+00:00,0.0,0.0,0.0,13.99,6.21
2021-11-24 22:02:00+00:00,0.0,0.0,0.0,12.72,6.55
2021-11-24 23:02:00+00:00,0.0,0.0,0.0,11.77,6.21
2021-11-25 00:02:00+00:00,0.0,0.0,0.0,11.04,5.86
2021-11-25 01:02:00+00:00,0.0,0.0,0.0,10.44,5.86
2021-11-25 02:02:00+00:00,0.0,0.0,0.0,9.95,5.79
2021-11-25 03:02:00+00:00,0.0,0.0,0.0,9.59,5.79
2021-11-25 04:02:00+00:00,116.91,51.61,65.3,9.82,5.59
2021-11-25 05:02:00+00:00,375.8,266.94,108.86,11.82,6.55
2021-11-25 06:02:00+00:00,485.76,342.98,142.78,14.64,6.21
2021-11-25 07:02:00+00:00,587.4,455.27,132.13,17.29,5.52
2021-11-25 08:02:00+00:00,643.77,455.83,187.94,19.65,4.97
2021-11-25 09:02:00+00:00,625.55,211.06,414.48999999999995,21.41,4.55
2021-11-25 10:02:00+00:00,701.49,467.1,234.39,22.62,4.07
2021-11-25 11:02:00+00:00,700.85,547.1,153.75,23.57,3.52
2021-11-25 12:02:00+00:00,556.79,141.68,415.11,23.95,2.97
2021-11-25 13:02:00+00:00,340.38,18.17,322.21,24.1,2.48
2021-11-25 14:02:00+00:00,368.88,87.45,281.43,24.08,2.14
2021-11-25 15:02:00+00:00,416.28999999999996,307.38,108.91,23.93,2.21
2021-11-25 16:02:00+00:00,185.09000000000003,91.76,93.33000000000001,23.47,2.83
2021-11-25 17:02:00+00:00,0.0,0.0,0.0,22.23,2.69
2021-11-25 18:02:00+00:00,0.0,0.0,0.0,20.59,2.97
2021-11-25 19:02:00+00:00,0.0,0.0,0.0,19.55,4.41
2021-11-25 20:02:00+00:00,0.0,0.0,0.0,18.21,4.9
2021-11-25 21:02:00+00:00,0.0,0.0,0.0,16.99,5.03
2021-11-25 22:02:00+00:00,0.0,0.0,0.0,16.15,5.52
2021-11-25 23:02:00+00:00,0.0,0.0,0.0,15.44,5.86
2021-11-26 00:02:00+00:00,0.0,0.0,0.0,15.08,5.66
2021-11-26 01:02:00+00:00,0.0,0.0,0.0,14.71,5.45
2021-11-26 02:02:00+00:00,0.0,0.0,0.0,14.46,5.1
2021-11-26 03:02:00+00:00,0.0,0.0,0.0,14.08,5.17
2021-11-26 04:02:00+00:00,188.16,121.75,66.41,14.14,5.79
2021-11-26 05:02:00+00:00,51.160000000000004,0.0,51.160000000000004,14.47,5.86
2021-11-26 06:02:00+00:00,503.84000000000003,400.73,103.11,14.69,5.79
2021-11-26 07:02:00+00:00,583.16,461.07,122.09,17.28,7.66
2021-11-26 08:02:00+00:00,652.53,531.63,120.9,18.01,9.17
2021-11-26 09:02:00+00:00,673.33,452.36,220.97,19.41,10.41
2021-11-26 10:02:00+00:00,157.88,0.0,157.88,21.02,11.1
2021-11-26 11:02:00+00:00,179.94,0.0,179.94,21.23,11.24
2021-11-26 12:02:00+00:00,131.42000000000002,0.0,131.42000000000002,20.51,10.28
2021-11-26 13:02:00+00:00,211.69,0.0,211.69,21.13,10.0
2021-11-26 14:02:00+00:00,200.99,2.33,198.66,21.18,10.14
2021-11-26 15:02:00+00:00,133.89000000000001,2.99,130.9,20.48,9.59
2021-11-26 16:02:00+00:00,28.23,0.0,28.23,20.15,9.1
2021-11-26 17:02:00+00:00,0.0,0.0,0.0,18.82,8.28
2021-11-26 18:02:00+00:00,0.0,0.0,0.0,17.84,8.69
2021-11-26 19:02:00+00:00,0.0,0.0,0.0,17.49,9.24
2021-11-26 20:02:00+00:00,0.0,0.0,0.0,17.25,8.97
2021-11-26 21:02:00+00:00,0.0,0.0,0.0,17.04,8.69
2021-11-26 22:02:00+00:00,0.0,0.0,0.0,16.86,8.69
2021-11-26 23:02:00+00:00,0.0,0.0,0.0,16.69,8.41
2021-11-27 00:02:00+00:00,0.0,0.0,0.0,16.52,7.79
2021-11-27 01:02:00+00:00,0.0,0.0,0.0,16.23,7.17
2021-11-27 02:02:00+00:00,0.0,0.0,0.0,15.28,6.55
2021-11-27 03:02:00+00:00,0.0,0.0,0.0,15.55,6.9
2021-11-27 04:02:00+00:00,173.64999999999998,104.24,69.41,15.71,7.24
2021-11-27 05:02:00+00:00,47.629999999999995,0.0,47.629999999999995,16.03,7.1
2021-11-27 06:02:00+00:00,227.14000000000001,11.56,215.58,16.56,7.17
2021-11-27 07:02:00+00:00,369.09000000000003,41.36,327.73,17.74,7.93
2021-11-27 08:02:00+00:00,322.66999999999996,5.74,316.92999999999995,17.95,7.59
2021-11-27 09:02:00+00:00,687.79,489.44,198.35,16.94,5.93
2021-11-27 10:02:00+00:00,674.1700000000001,309.0,365.17,17.55,5.93
2021-11-27 11:02:00+00:00,709.7,578.51,131.19,20.86,6.55
2021-11-27 12:02:00+00:00,671.23,537.28,133.95,23.24,7.59
2021-11-27 13:02:00+00:00,611.1600000000001,480.04,131.12,24.43,8.21
2021-11-27 14:02:00+00:00,527.37,403.56,123.81,24.7,8.48
2021-11-27 15:02:00+00:00,416.59,303.71,112.88,24.12,8.0
2021-11-27 16:02:00+00:00,263.82000000000005,180.61,83.21000000000001,22.83,6.0
2021-11-27 17:02:00+00:00,0.0,0.0,0.0,20.27,4.41
2021-11-27 18:02:00+00:00,0.0,0.0,0.0,17.89,3.66
2021-11-27 19:02:00+00:00,0.0,0.0,0.0,16.34,2.97
2021-11-27 20:02:00+00:00,0.0,0.0,0.0,14.99,2.41
2021-11-27 21:02:00+00:00,0.0,0.0,0.0,13.51,2.21
2021-11-27 22:02:00+00:00,0.0,0.0,0.0,12.53,2.48
2021-11-27 23:02:00+00:00,0.0,0.0,0.0,11.8,2.62
2021-11-28 00:02:00+00:00,0.0,0.0,0.0,10.96,2.41
2021-11-28 01:02:00+00:00,0.0,0.0,0.0,11.24,1.45
2021-11-28 02:02:00+00:00,0.0,0.0,0.0,11.81,0.69
2021-11-28 03:02:00+00:00,0.0,0.0,0.0,8.74,2.14
2021-11-28 04:02:00+00:00,226.86,159.45,67.41000000000001,9.01,1.72
2021-11-28 05:02:00+00:00,388.69,278.43,110.25999999999999,13.82,1.72
2021-11-28 06:02:00+00:00,508.45000000000005,382.61,125.84,16.96,2.83
2021-11-28 07:02:00+00:00,599.9200000000001,463.42,136.5,18.37,5.38
2021-11-28 08:02:00+00:00,670.21,532.52,137.69,19.9,6.28
2021-11-28 09:02:00+00:00,713.18,573.04,140.14,21.24,6.76
2021-11-28 10:02:00+00:00,732.8599999999999,597.67,135.19,22.38,6.9
2021-11-28 11:02:00+00:00,723.77,588.51,135.26,23.37,6.9
2021-11-28 12:02:00+00:00,690.26,561.84,128.42,24.16,6.76
2021-11-28 13:02:00+00:00,627.03,497.34,129.69,24.67,6.62
2021-11-28 14:02:00+00:00,544.91,425.11,119.8,24.75,6.28
2021-11-28 15:02:00+00:00,431.01,319.28,111.72999999999999,24.36,5.86
2021-11-28 16:02:00+00:00,285.1,201.86,83.24,23.4,4.76
2021-11-28 17:02:00+00:00,0.0,0.0,0.0,21.2,3.38
2021-11-28 18:02:00+00:00,0.0,0.0,0.0,19.28,2.9
2021-11-28 19:02:00+00:00,0.0,0.0,0.0,18.2,2.34
2021-11-28 20:02:00+00:00,0.0,0.0,0.0,16.75,2.55
2021-11-28 21:02:00+00:00,0.0,0.0,0.0,15.7,3.17
2021-11-28 22:02:00+00:00,0.0,0.0,0.0,14.91,3.66
2021-11-28 23:02:00+00:00,0.0,0.0,0.0,14.3,3.45
2021-11-29 00:02:00+00:00,0.0,0.0,0.0,13.63,3.03
2021-11-29 01:02:00+00:00,0.0,0.0,0.0,12.84,2.69
2021-11-29 02:02:00+00:00,0.0,0.0,0.0,12.05,2.41
2021-11-29 03:02:00+00:00,0.0,0.0,0.0,11.18,2.0
2021-11-29 04:02:00+00:00,240.91000000000003,174.06,66.85000000000001,11.09,1.52
2021-11-29 05:02:00+00:00,397.12,290.18,106.94,15.86,1.66
2021-11-29 06:02:00+00:00,514.71,391.25,123.46000000000001,18.87,2.48
2021-11-29 07:02:00+00:00,606.52,474.05,132.47,21.4,3.03
2021-11-29 08:02:00+00:00,674.6199999999999,536.68,137.94,23.13,3.45
2021-11-29 09:02:00+00:00,720.43,585.67,134.76,24.56,3.79
2021-11-29 10:02:00+00:00,739.81,610.68,129.13,25.82,4.14
2021-11-29 11:02:00+00:00,728.3199999999999,593.63,134.69,26.9,4.34
2021-11-29 12:02:00+00:00,694.77,566.92,127.85,27.79,4.48
2021-11-29 13:02:00+00:00,634.05,509.19,124.86,28.41,4.48
2021-11-29 14:02:00+00:00,550.3,430.24,120.06,28.81,4.28
2021-11-29 15:02:00+00:00,436.86,323.81,113.05,28.96,3.93
2021-11-29 16:02:00+00:00,287.12,202.81,84.31,28.28,2.34
2021-11-29 17:02:00+00:00,0.0,0.0,0.0,26.09,1.03
2021-11-29 18:02:00+00:00,0.0,0.0,0.0,24.79,0.28
2021-11-29 19:02:00+00:00,0.0,0.0,0.0,21.72,1.66
2021-11-29 20:02:00+00:00,0.0,0.0,0.0,18.96,2.21
2021-11-29 21:02:00+00:00,0.0,0.0,0.0,21.2,1.03
2021-11-29 22:02:00+00:00,0.0,0.0,0.0,16.91,2.07
2021-11-29 23:02:00+00:00,0.0,0.0,0.0,15.12,3.24
2021-11-30 00:02:00+00:00,0.0,0.0,0.0,14.29,2.55
2021-11-30 01:02:00+00:00,0.0,0.0,0.0,13.74,2.14
2021-11-30 02:02:00+00:00,0.0,0.0,0.0,13.77,1.79
2021-11-30 03:02:00+00:00,0.0,0.0,0.0,14.37,1.38
2021-11-30 04:02:00+00:00,242.07,175.04,67.03,14.86,1.24
2021-11-30 05:02:00+00:00,398.69000000000005,288.41,110.28,17.55,0.69
2021-11-30 06:02:00+00:00,522.99,399.07,123.92,20.82,0.69
2021-11-30 07:02:00+00:00,614.46,482.56,131.9,24.41,2.69
2021-11-30 08:02:00+00:00,682.47,545.97,136.5,26.28,3.86
2021-11-30 09:02:00+00:00,728.58,595.23,133.35000000000002,27.5,4.76
2021-11-30 10:02:00+00:00,746.41,611.64,134.77,28.44,5.31
2021-11-30 11:02:00+00:00,737.7800000000001,602.94,134.84,29.13,5.72
2021-11-30 12:02:00+00:00,704.21,576.99,127.22,29.58,6.07
2021-11-30 13:02:00+00:00,641.4300000000001,512.12,129.31,29.77,6.07
2021-11-30 14:02:00+00:00,556.79,433.74,123.05000000000001,29.61,5.66
2021-11-30 15:02:00+00:00,445.83000000000004,332.3,113.53,29.22,5.1
2021-11-30 16:02:00+00:00,299.75,215.43,84.32000000000001,28.2,3.52
2021-11-30 17:02:00+00:00,0.0,0.0,0.0,25.88,2.62
2021-11-30 18:02:00+00:00,0.0,0.0,0.0,23.22,2.69
2021-11-30 19:02:00+00:00,0.0,0.0,0.0,20.8,3.38
2021-11-30 20:02:00+00:00,0.0,0.0,0.0,19.25,3.66
2021-11-30 21:02:00+00:00,0.0,0.0,0.0,18.29,3.86
2021-11-30 22:02:00+00:00,0.0,0.0,0.0,17.54,3.79
2021-11-30 23:02:00+00:00,0.0,0.0,0.0,15.9,2.97
2021-12-01 00:02:00+00:00,0.0,0.0,0.0,14.17,2.9
2021-12-01 01:02:00+00:00,0.0,0.0,0.0,13.28,3.45
2021-12-01 02:02:00+00:00,0.0,0.0,0.0,12.39,3.31
2021-12-01 03:02:00+00:00,0.0,0.0,0.0,11.69,3.17
2021-12-01 04:02:00+00:00,260.08,194.59,65.49,11.99,2.83
2021-12-01 05:02:00+00:00,411.54,310.55,100.99000000000001,16.15,2.55
2021-12-01 06:02:00+00:00,526.98,411.12,115.85999999999999,20.73,2.41
2021-12-01 07:02:00+00:00,620.56,499.62,120.94,24.08,2.07
2021-12-01 08:02:00+00:00,686.22,555.23,130.99,26.82,3.52
2021-12-01 09:02:00+00:00,731.55,603.53,128.01999999999998,28.76,4.69
2021-12-01 10:02:00+00:00,749.88,620.36,129.51999999999998,30.07,5.03
2021-12-01 11:02:00+00:00,740.97,612.2,128.76999999999998,31.06,5.24
2021-12-01 12:02:00+00:00,708.03,587.02,121.00999999999999,31.78,5.52
2021-12-01 13:02:00+00:00,647.8000000000001,530.08,117.72,32.24,5.79
2021-12-01 14:02:00+00:00,564.6,452.13,112.47,32.52,5.86
2021-12-01 15:02:00+00:00,452.67999999999995,345.77,106.91,32.37,5.93
2021-12-01 16:02:00+00:00,311.40999999999997,229.6,81.81,31.28,4.83
2021-12-01 17:02:00+00:00,0.0,0.0,0.0,28.31,4.07
2021-12-01 18:02:00+00:00,0.0,0.0,0.0,25.46,4.41
2021-12-01 19:02:00+00:00,0.0,0.0,0.0,24.09,4.41
2021-12-01 20:02:00+00:00,0.0,0.0,0.0,22.75,3.93
2021-12-01 21:02:00+00:00,0.0,0.0,0.0,21.25,2.41
2021-12-01 22:02:00+00:00,0.0,0.0,0.0,19.84,1.59
2021-12-01 23:02:00+00:00,0.0,0.0,0.0,18.92,1.52
2021-12-02 00:02:00+00:00,0.0,0.0,0.0,16.88,2.41
2021-12-02 01:02:00+00:00,0.0,0.0,0.0,15.8,2.28
2021-12-02 02:02:00+00:00,0.0,0.0,0.0,16.42,0.9
2021-12-02 03:02:00+00:00,0.0,0.0,0.0,16.11,0.76
2021-12-02 04:02:00+00:00,244.29,179.45,64.84,14.57,1.52
2021-12-02 05:02:00+00:00,338.26,195.14,143.12,18.7,1.1
2021-12-02 06:02:00+00:00,335.38,78.72,256.66,22.61,2.34
2021-12-02 07:02:00+00:00,439.59,98.19,341.4,25.21,4.41
2021-12-02 08:02:00+00:00,666.99,533.22,133.77,26.73,5.79
2021-12-02 09:02:00+00:00,704.4000000000001,532.08,172.32000000000002,27.68,5.86
2021-12-02 10:02:00+00:00,691.05,346.03,345.02,29.23,6.07
2021-12-02 11:02:00+00:00,401.02000000000004,11.62,389.40000000000003,30.44,6.34
2021-12-02 12:02:00+00:00,418.96,26.09,392.87,30.68,7.03
2021-12-02 13:02:00+00:00,601.74,385.55,216.19,31.3,7.31
2021-12-02 14:02:00+00:00,563.8,472.88,90.92,30.44,7.93
2021-12-02 15:02:00+00:00,439.22999999999996,332.03,107.2,29.89,7.03
2021-12-02 16:02:00+00:00,295.97,213.81,82.16,29.27,6.76
2021-12-02 17:02:00+00:00,0.0,0.0,0.0,27.31,5.72
2021-12-02 18:02:00+00:00,0.0,0.0,0.0,25.18,5.24
2021-12-02 19:02:00+00:00,0.0,0.0,0.0,23.73,4.76
2021-12-02 20:02:00+00:00,0.0,0.0,0.0,22.2,4.07
2021-12-02 21:02:00+00:00,0.0,0.0,0.0,20.13,3.52
2021-12-02 22:02:00+00:00,0.0,0.0,0.0,17.69,4.76
2021-12-02 23:02:00+00:00,0.0,0.0,0.0,15.43,5.79
2021-12-03 00:02:00+00:00,0.0,0.0,0.0,13.96,5.79
2021-12-03 01:02:00+00:00,0.0,0.0,0.0,13.05,5.24
2021-12-03 02:02:00+00:00,0.0,0.0,0.0,12.47,4.69
2021-12-03 03:02:00+00:00,0.0,0.0,0.0,12.01,4.28
2021-12-03 04:02:00+00:00,233.8,166.5,67.3,12.27,3.93
2021-12-03 05:02:00+00:00,394.98,289.66,105.32,15.06,4.07
2021-12-03 06:02:00+00:00,513.18,394.53,118.65,18.87,3.52
2021-12-03 07:02:00+00:00,550.78,285.67,265.11,22.41,2.83
2021-12-03 08:02:00+00:00,409.62,28.75,380.87,25.36,3.38
2021-12-03 09:02:00+00:00,529.85,76.26,453.59,27.65,4.48
2021-12-03 10:02:00+00:00,221.39,0.0,221.39,29.41,5.72
2021-12-03 11:02:00+00:00,164.06,0.0,164.06,30.5,5.93
2021-12-03 12:02:00+00:00,522.88,92.54,430.34,30.78,5.72
2021-12-03 13:02:00+00:00,341.28999999999996,17.26,324.03,30.22,5.17
2021-12-03 14:02:00+00:00,74.08999999999999,0.0,74.08999999999999,29.61,5.03
2021-12-03 15:02:00+00:00,47.629999999999995,0.0,47.629999999999995,28.62,5.24
2021-12-03 16:02:00+00:00,29.99,0.0,29.99,26.74,5.72
2021-12-03 17:02:00+00:00,0.0,0.0,0.0,24.77,5.45
2021-12-03 18:02:00+00:00,0.0,0.0,0.0,23.35,4.62
2021-12-03 19:02:00+00:00,0.0,0.0,0.0,21.56,4.34
2021-12-03 20:02:00+00:00,0.0,0.0,0.0,21.3,5.03
2021-12-03 21:02:00+00:00,0.0,0.0,0.0,20.29,5.59
2021-12-03 22:02:00+00:00,0.0,0.0,0.0,17.95,4.9
2021-12-03 23:02:00+00:00,0.0,0.0,0.0,16.14,3.1
2021-12-04 00:02:00+00:00,0.0,0.0,0.0,15.64,1.45
2021-12-04 01:02:00+00:00,0.0,0.0,0.0,15.62,1.03
2021-12-04 02:02:00+00:00,0.0,0.0,0.0,15.49,2.48
2021-12-04 03:02:00+00:00,0.0,0.0,0.0,15.36,3.24
2021-12-04 04:02:00+00:00,11.47,0.0,11.47,15.26,3.1
2021-12-04 05:02:00+00:00,25.580000000000002,0.0,25.580000000000002,15.78,3.59
2021-12-04 06:02:00+00:00,102.32000000000001,0.0,102.32000000000001,16.71,4.28
2021-12-04 07:02:00+00:00,118.19,0.0,118.19,19.04,5.52
2021-12-04 08:02:00+00:00,193.16,0.0,193.16,19.28,6.07
2021-12-04 09:02:00+00:00,431.62,24.88,406.74,19.24,6.0
2021-12-04 10:02:00+00:00,226.68,0.0,226.68,19.28,5.66
2021-12-04 11:02:00+00:00,180.81,0.0,180.81,19.61,6.14
2021-12-04 12:02:00+00:00,157.88,0.0,157.88,19.6,6.41
2021-12-04 13:02:00+00:00,223.15,0.0,223.15,19.83,6.14
2021-12-04 14:02:00+00:00,100.55,0.0,100.55,19.94,5.59
2021-12-04 15:02:00+00:00,59.980000000000004,0.0,59.980000000000004,19.98,4.97
2021-12-04 16:02:00+00:00,15.0,0.0,15.0,19.86,4.34
2021-12-04 17:02:00+00:00,0.0,0.0,0.0,19.18,3.59
2021-12-04 18:02:00+00:00,0.0,0.0,0.0,18.43,3.52
2021-12-04 19:02:00+00:00,0.0,0.0,0.0,17.32,4.21
2021-12-04 20:02:00+00:00,0.0,0.0,0.0,17.0,3.59
2021-12-04 21:02:00+00:00,0.0,0.0,0.0,16.65,2.69
2021-12-04 22:02:00+00:00,0.0,0.0,0.0,16.42,2.41
2021-12-04 23:02:00+00:00,0.0,0.0,0.0,16.29,2.48
2021-12-05 00:02:00+00:00,0.0,0.0,0.0,16.12,2.07
2021-12-05 01:02:00+00:00,0.0,0.0,0.0,15.89,1.38
2021-12-05 02:02:00+00:00,0.0,0.0,0.0,15.76,1.72
2021-12-05 03:02:00+00:00,0.0,0.0,0.0,15.67,2.48
2021-12-05 04:02:00+00:00,131.25,64.15,67.1,15.72,3.1
2021-12-05 05:02:00+00:00,170.23000000000002,25.65,144.58,16.77,4.28
2021-12-05 06:02:00+00:00,148.17999999999998,0.0,148.17999999999998,18.3,5.45
2021-12-05 07:02:00+00:00,453.3299999999999,118.91,334.41999999999996,19.43,5.52
2021-12-05 08:02:00+00:00,112.9,0.0,112.9,20.93,5.45
2021-12-05 09:02:00+00:00,322.13000000000005,1.87,320.26000000000005,21.96,5.45
2021-12-05 10:02:00+00:00,127.01,0.0,127.01,22.44,4.9
2021-12-05 11:02:00+00:00,146.42000000000002,0.0,146.42000000000002,20.89,5.1
2021-12-05 12:02:00+00:00,78.5,0.0,78.5,21.15,4.62
2021-12-05 13:02:00+00:00,610.79,423.61,187.18,19.4,6.07
2021-12-05 14:02:00+00:00,534.86,389.01,145.85,20.79,4.83
2021-12-05 15:02:00+00:00,33.51,0.0,33.51,21.28,4.83
2021-12-05 16:02:00+00:00,190.69,86.81,103.88,20.86,4.83
2021-12-05 17:02:00+00:00,0.0,0.0,0.0,19.58,3.86
2021-12-05 18:02:00+00:00,0.0,0.0,0.0,18.13,4.07
2021-12-05 19:02:00+00:00,0.0,0.0,0.0,16.85,2.14
2021-12-05 20:02:00+00:00,0.0,0.0,0.0,16.01,3.72
2021-12-05 21:02:00+00:00,0.0,0.0,0.0,15.39,4.14
2021-12-05 22:02:00+00:00,0.0,0.0,0.0,14.23,3.72
2021-12-05 23:02:00+00:00,0.0,0.0,0.0,13.35,3.52
2021-12-06 00:02:00+00:00,0.0,0.0,0.0,12.63,3.66
2021-12-06 01:02:00+00:00,0.0,0.0,0.0,12.09,3.93
2021-12-06 02:02:00+00:00,0.0,0.0,0.0,11.76,4.07
2021-12-06 03:02:00+00:00,0.0,0.0,0.0,11.15,3.72
2021-12-06 04:02:00+00:00,250.12,184.2,65.92,11.32,3.24
2021-12-06 05:02:00+00:00,410.21000000000004,311.74,98.47,12.72,3.86
2021-12-06 06:02:00+00:00,531.8,428.05,103.75,14.63,4.28
2021-12-06 07:02:00+00:00,597.38,430.02,167.35999999999999,16.74,4.83
2021-12-06 08:02:00+00:00,638.33,349.07,289.26000000000005,18.16,5.31
2021-12-06 09:02:00+00:00,715.5699999999999,542.38,173.19,19.47,5.03
2021-12-06 10:02:00+00:00,744.28,618.42,125.86,20.51,4.62
2021-12-06 11:02:00+00:00,712.83,462.38,250.45000000000002,21.35,4.07
2021-12-06 12:02:00+00:00,694.8599999999999,542.53,152.32999999999998,22.12,3.59
2021-12-06 13:02:00+00:00,653.33,551.58,101.75,22.56,3.24
2021-12-06 14:02:00+00:00,570.18,464.32,105.86,22.69,2.9
2021-12-06 15:02:00+00:00,464.38,365.03,99.35000000000001,22.44,2.76
2021-12-06 16:02:00+00:00,325.33,244.69,80.64,21.89,2.48
2021-12-06 17:02:00+00:00,0.0,0.0,0.0,20.54,1.93
2021-12-06 18:02:00+00:00,0.0,0.0,0.0,18.73,2.0
2021-12-06 19:02:00+00:00,0.0,0.0,0.0,17.45,2.07
2021-12-06 20:02:00+00:00,0.0,0.0,0.0,16.09,2.0
2021-12-06 21:02:00+00:00,0.0,0.0,0.0,14.89,1.86
2021-12-06 22:02:00+00:00,0.0,0.0,0.0,14.06,1.86
2021-12-06 23:02:00+00:00,0.0,0.0,0.0,13.38,2.0
2021-12-07 00:02:00+00:00,0.0,0.0,0.0,12.69,2.21
2021-12-07 01:02:00+00:00,0.0,0.0,0.0,12.28,2.55
2021-12-07 02:02:00+00:00,0.0,0.0,0.0,11.97,2.69
2021-12-07 03:02:00+00:00,0.0,0.0,0.0,11.65,2.83
2021-12-07 04:02:00+00:00,253.0,187.91,65.09,12.07,2.62
2021-12-07 05:02:00+00:00,409.39,309.76,99.63,15.46,2.55
2021-12-07 06:02:00+00:00,528.9499999999999,418.53,110.42,18.85,2.34
2021-12-07 07:02:00+00:00,619.75,503.76,115.99000000000001,21.59,2.41
2021-12-07 08:02:00+00:00,687.3599999999999,569.17,118.19,23.17,2.76
2021-12-07 09:02:00+00:00,733.82,619.72,114.1,24.51,3.24
2021-12-07 10:02:00+00:00,749.64,629.15,120.49,25.67,3.52
2021-12-07 11:02:00+00:00,744.26,630.08,114.18,26.63,3.72
2021-12-07 12:02:00+00:00,713.27,604.84,108.43,27.39,3.93
2021-12-07 13:02:00+00:00,651.99,540.05,111.94,27.81,4.21
2021-12-07 14:02:00+00:00,570.42,461.75,108.67,27.92,4.28
2021-12-07 15:02:00+00:00,463.31,359.02,104.29,27.71,4.21
2021-12-07 16:02:00+00:00,324.71000000000004,242.05,82.66000000000001,26.9,3.79
2021-12-07 17:02:00+00:00,2.65,0.0,2.65,24.82,3.1
2021-12-07 18:02:00+00:00,0.0,0.0,0.0,22.45,3.31
2021-12-07 19:02:00+00:00,0.0,0.0,0.0,21.16,2.62
2021-12-07 20:02:00+00:00,0.0,0.0,0.0,19.35,2.28
2021-12-07 21:02:00+00:00,0.0,0.0,0.0,17.74,2.9
2021-12-07 22:02:00+00:00,0.0,0.0,0.0,16.91,4.0
2021-12-07 23:02:00+00:00,0.0,0.0,0.0,15.77,4.55
2021-12-08 00:02:00+00:00,0.0,0.0,0.0,15.01,4.41
2021-12-08 01:02:00+00:00,0.0,0.0,0.0,14.53,4.28
2021-12-08 02:02:00+00:00,0.0,0.0,0.0,14.22,4.07
2021-12-08 03:02:00+00:00,0.0,0.0,0.0,13.93,3.86
2021-12-08 04:02:00+00:00,233.99,167.43,66.56,14.32,3.66
2021-12-08 05:02:00+00:00,403.1,300.62,102.48,17.41,3.79
2021-12-08 06:02:00+00:00,523.02,408.86,114.16,20.77,3.86
2021-12-08 07:02:00+00:00,613.51,492.21,121.3,23.68,3.59
2021-12-08 08:02:00+00:00,681.77,556.85,124.92,26.17,3.79
2021-12-08 09:02:00+00:00,728.19,606.82,121.37,28.4,4.69
2021-12-08 10:02:00+00:00,746.4799999999999,625.05,121.42999999999999,29.73,5.17
2021-12-08 11:02:00+00:00,739.13,617.74,121.38999999999999,30.45,5.03
2021-12-08 12:02:00+00:00,703.09,577.59,125.5,30.94,5.17
2021-12-08 13:02:00+00:00,622.54,428.7,193.84,31.0,5.03
2021-12-08 14:02:00+00:00,65.27,0.0,65.27,30.89,4.55
2021-12-08 15:02:00+00:00,434.52,298.48,136.04,30.63,4.28
2021-12-08 16:02:00+00:00,75.22,3.24,71.98,29.58,3.93
2021-12-08 17:02:00+00:00,1.77,0.0,1.77,26.69,4.76
2021-12-08 18:02:00+00:00,0.0,0.0,0.0,23.8,4.97
2021-12-08 19:02:00+00:00,0.0,0.0,0.0,22.63,4.62
2021-12-08 20:02:00+00:00,0.0,0.0,0.0,21.33,4.76
2021-12-08 21:02:00+00:00,0.0,0.0,0.0,20.49,4.55
2021-12-08 22:02:00+00:00,0.0,0.0,0.0,20.06,3.72
2021-12-08 23:02:00+00:00,0.0,0.0,0.0,19.41,3.1
2021-12-09 00:02:00+00:00,0.0,0.0,0.0,18.79,2.62
2021-12-09 01:02:00+00:00,0.0,0.0,0.0,18.14,2.69
2021-12-09 02:02:00+00:00,0.0,0.0,0.0,17.64,3.03
2021-12-09 03:02:00+00:00,0.0,0.0,0.0,17.34,3.52
2021-12-09 04:02:00+00:00,33.51,0.0,33.51,17.78,3.86
2021-12-09 05:02:00+00:00,416.73999999999995,327.03,89.71,20.2,4.69
2021-12-09 06:02:00+00:00,533.8199999999999,440.02,93.8,22.55,5.52
